phi,label,score
346,art,0.14835991604339419
346,black and white,0.14446943071623372
346,ink,0.14104287628615636
346,owl,0.09417926674000617
347,animal,0.18417903780937195
347,sketch,0.17118197679519653
347,drawing,0.11476732045412064
347,illustration,0.08175116777420044
347,bird,0.061437785625457764
347,ink,0.05766099691390991
347,art,0.05389506369829178
347,black and white,0.04032287001609802
347,owl,0.03657966107130051
348,animal,0.18082807958126068
348,sketch,0.16382496058940887
348,drawing,0.11510739475488663
348,illustration,0.09123790264129639
348,bird,0.07329430431127548
348,ink,0.05160859227180481
348,art,0.04893394187092781
348,owl,0.04355538263916969
348,black and white,0.04286699369549751
349,animal,0.8515543341636658
349,bird,0.4562748061139995
349,owl,0.3819651575278716
349,sketch,0.3628135743378999
349,drawing,0.22184904839913455
349,illustration,0.19446142064974406
349,black and white,0.13174933005363548
349,ink,0.1223130936164119
350,animal,0.2383575290441513
350,sketch,0.15130753815174103
350,bird,0.08715925365686417
350,drawing,0.07871494442224503
350,illustration,0.0745735839009285
350,owl,0.07312875986099243
350,black and white,0.038968950510025024
350,ink,0.03500794619321823
350,art,0.03495963662862778
351,animal,0.2806098163127899
351,sketch,0.11650530993938446
351,bird,0.09905685484409332
351,drawing,0.06514783203601837
351,owl,0.06307501345872879
351,black and white,0.05721582844853401
351,illustration,0.04953114315867424
351,ink,0.03819553554058075
351,art,0.030479246750473976
352,sketch,0.18080024421215057
352,animal,0.17294679582118988
352,drawing,0.10126375406980515
352,owl,0.09309471398591995
352,bird,0.07173578441143036
352,illustration,0.06880418211221695
352,ink,0.05913347378373146
352,black and white,0.03776631876826286
352,art,0.035273052752017975
353,sketch,0.1888265609741211
353,animal,0.1652345508337021
353,drawing,0.1266968697309494
353,ink,0.0848848894238472
353,illustration,0.0693134069442749
353,black and white,0.04605390131473541
353,art,0.045748963952064514
353,bird,0.03939642012119293
354,sketch,0.2124679982662201
354,animal,0.13573424518108368
354,drawing,0.13166609406471252
354,illustration,0.08870585262775421
354,ink,0.08225321769714355
354,art,0.0726836621761322
354,black and white,0.03953879699110985
355,animal,0.23699544370174408
355,sketch,0.1704322099685669
355,drawing,0.10375140607357025
355,illustration,0.06582556664943695
355,bird,0.05669315159320831
355,ink,0.05508982017636299
355,art,0.04659499228000641
355,black and white,0.03762618452310562
356,animal,0.2178720235824585
356,sketch,0.21448011696338654
356,drawing,0.10504812002182007
356,illustration,0.08576639741659164
356,ink,0.06651981174945831
356,bird,0.04176987335085869
356,art,0.0413847453892231
356,black and white,0.03104766272008419
357,animal,0.28830504417419434
357,sketch,0.21410755813121796
357,drawing,0.0915239080786705
357,illustration,0.06759814918041229
357,bird,0.05786852911114693
357,ink,0.04084794595837593
357,black and white,0.03024199977517128
358,animal,0.21413554251194
358,sketch,0.1855616718530655
358,drawing,0.08958401530981064
358,illustration,0.08841636776924133
358,ink,0.06874489784240723
358,art,0.048010487109422684
358,bird,0.04615608975291252
358,black and white,0.03327514976263046
359,sketch,0.21825075149536133
359,animal,0.16943378746509552
359,drawing,0.13022495806217194
359,illustration,0.08810973912477493
359,ink,0.05936935171484947
359,art,0.05336908623576164
359,bird,0.04072596877813339
359,black and white,0.031139710918068886
